pos:C,name:Ivan Rodriguez,age:31,games:144,plate_appearances:578,at_bats:511,runs:90,hits:152,doubles:36,triples:3,home_runs:16,runs_batted_in:85,stolen_bases:10,caught_stealing:6,walks:55,strikeouts:92,batting_avg:.297,onbase:.369,slugging:.474,ops:erc">.474,ops+:lugging">.843,bases:242,double_plays:18,hit_by_pitch:6,sac_hits:1,sac_flies:5,intentional_walks:6
pos:UT,name:Andy Fox,age:32,games:70,plate_appearances:120,at_bats:108,runs:12,hits:21,doubles:5,triples:1,home_runs:0,runs_batted_in:8,stolen_bases:1,caught_stealing:2,walks:7,strikeouts:29,batting_avg:.194,onbase:.269,slugging:.259,ops:erc">.259,ops+:lugging">.528,bases:28,double_plays:2,hit_by_pitch:4,sac_hits:1,sac_flies:0,intentional_walks:0
pos:IF,name:Mike Mordecai,age:35,games:65,plate_appearances:101,at_bats:89,runs:11,hits:19,doubles:4,triples:0,home_runs:2,runs_batted_in:8,stolen_bases:3,caught_stealing:0,walks:8,strikeouts:21,batting_avg:.213,onbase:.276,slugging:.326,ops:erc">.326,ops+:lugging">.601,bases:29,double_plays:0,hit_by_pitch:0,sac_hits:3,sac_flies:1,intentional_walks:3
pos:LF,name:Jeff Conine,age:37,games:25,plate_appearances:99,at_bats:84,runs:13,hits:20,doubles:3,triples:0,home_runs:5,runs_batted_in:15,stolen_bases:0,caught_stealing:0,walks:13,strikeouts:10,batting_avg:.238,onbase:.337,slugging:.452,ops:erc">.452,ops+:lugging">.789,bases:38,double_plays:2,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:C,name:Ramon Castro,age:27,games:40,plate_appearances:57,at_bats:53,runs:6,hits:15,doubles:2,triples:0,home_runs:5,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:11,batting_avg:.283,onbase:.333,slugging:.604,ops:erc">.604,ops+:lugging">.937,bases:32,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Gerald Williams,age:36,games:27,plate_appearances:35,at_bats:31,runs:5,hits:4,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:3,caught_stealing:0,walks:2,strikeouts:5,batting_avg:.129,onbase:.182,slugging:.161,ops:erc">.161,ops+:lugging">.343,bases:5,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:OF,name:Chad Allen,age:28,games:12,plate_appearances:25,at_bats:24,runs:2,hits:5,doubles:1,triples:1,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:5,batting_avg:.208,onbase:.240,slugging:.333,ops:erc">.333,ops+:lugging">.573,bases:8,double_plays:1,hit_by_pitch:1,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Lenny Harris,age:38,games:13,plate_appearances:17,at_bats:14,runs:3,hits:4,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:1,batting_avg:.286,onbase:.412,slugging:.286,ops:erc">.286,ops+:lugging">.697,bases:4,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Penny,age:25,games:31,plate_appearances:73,at_bats:68,runs:3,hits:9,doubles:1,triples:1,home_runs:2,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:27,batting_avg:.132,onbase:.132,slugging:.265,ops:erc">.265,ops+:lugging">.397,bases:18,double_plays:2,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Carl Pavano,age:27,games:32,plate_appearances:68,at_bats:61,runs:4,hits:6,doubles:2,triples:1,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:27,batting_avg:.098,onbase:.127,slugging:.164,ops:erc">.164,ops+:lugging">.291,bases:10,double_plays:0,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Mark Redman,age:29,games:28,plate_appearances:66,at_bats:61,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:31,batting_avg:.016,onbase:.032,slugging:.016,ops:erc">.016,ops+:lugging">.049,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:4,sac_flies:0,intentional_walks:0
pos:P,name:Dontrelle Willis,age:21,games:27,plate_appearances:63,at_bats:58,runs:2,hits:14,doubles:2,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:8,batting_avg:.241,onbase:.279,slugging:.328,ops:erc">.328,ops+:lugging">.606,bases:19,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Josh Beckett,age:23,games:24,plate_appearances:52,at_bats:46,runs:3,hits:7,doubles:2,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:14,batting_avg:.152,onbase:.170,slugging:.196,ops:erc">.196,ops+:lugging">.366,bases:9,double_plays:1,hit_by_pitch:0,sac_hits:5,sac_flies:0,intentional_walks:0
pos:P,name:Michael Tejera,age:26,games:48,plate_appearances:16,at_bats:15,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.067,onbase:.067,slugging:.067,ops:erc">.067,ops+:lugging">.133,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Tommy Phelps,age:29,games:25,plate_appearances:14,at_bats:11,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:3,batting_avg:.091,onbase:.231,slugging:.091,ops:erc">.091,ops+:lugging">.322,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:A.J. Burnett,age:26,games:4,plate_appearances:9,at_bats:7,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:3,batting_avg:.143,onbase:.333,slugging:.143,ops:erc">.143,ops+:lugging">.476,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tim Spooneybarger,age:23,games:33,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rick Helling,age:32,games:11,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.500,onbase:.500,slugging:1.000,ops:erc">1.000,ops+:lugging">1.500,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Braden Looper,age:28,games:72,plate_appearances:2,at_bats:1,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:1.000,onbase:1.000,slugging:1.000,ops:erc">1.000,ops+:lugging">2.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Allen Levrault,age:25,games:17,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Justin Wayne,age:24,games:2,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Ugueth Urbina,age:29,games:33,plate_appearances:2,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:0,batting_avg:,onbase:1.000,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Nate Bump,age:26,games:31,plate_appearances:1,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Blaine Neal,age:25,games:16,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Juan Alvarez,age:29,games:9,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Toby Borland,age:34,games:7,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Chad Fox,age:32,games:21,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Vladimir Nunez,age:28,games:14,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Armando Almanza,age:30,games:48,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kevin Olsen,age:26,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
