pos:C,name:Javy Lopez,age:26,games:123,plate_appearances:464,at_bats:414,runs:52,hits:122,doubles:28,triples:1,home_runs:23,runs_batted_in:68,stolen_bases:1,caught_stealing:1,walks:40,strikeouts:82,batting_avg:.295,onbase:.361,slugging:.534,ops:erc">.534,ops+:lugging">.895,bases:221,double_plays:9,hit_by_pitch:5,sac_hits:1,sac_flies:4,intentional_walks:10
pos:IF,name:Keith Lockhart,age:32,games:96,plate_appearances:169,at_bats:147,runs:25,hits:41,doubles:5,triples:3,home_runs:6,runs_batted_in:32,stolen_bases:0,caught_stealing:0,walks:14,strikeouts:17,batting_avg:.279,onbase:.337,slugging:.476,ops:erc">.476,ops+:lugging">.814,bases:70,double_plays:4,hit_by_pitch:1,sac_hits:3,sac_flies:4,intentional_walks:0
pos:LF,name:Danny Bautista,age:25,games:64,plate_appearances:112,at_bats:103,runs:14,hits:25,doubles:3,triples:2,home_runs:3,runs_batted_in:9,stolen_bases:2,caught_stealing:0,walks:5,strikeouts:24,batting_avg:.243,onbase:.282,slugging:.398,ops:erc">.398,ops+:lugging">.680,bases:41,double_plays:3,hit_by_pitch:1,sac_hits:2,sac_flies:1,intentional_walks:1
pos:IF,name:Mike Mordecai,age:29,games:61,plate_appearances:89,at_bats:81,runs:8,hits:14,doubles:2,triples:1,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:1,walks:6,strikeouts:16,batting_avg:.173,onbase:.227,slugging:.222,ops:erc">.222,ops+:lugging">.449,bases:18,double_plays:4,hit_by_pitch:0,sac_hits:1,sac_flies:1,intentional_walks:0
pos:SS,name:Rafael Belliard,age:35,games:72,plate_appearances:77,at_bats:71,runs:9,hits:15,doubles:3,triples:0,home_runs:1,runs_batted_in:3,stolen_bases:0,caught_stealing:1,walks:1,strikeouts:17,batting_avg:.211,onbase:.219,slugging:.296,ops:erc">.296,ops+:lugging">.515,bases:21,double_plays:1,hit_by_pitch:0,sac_hits:4,sac_flies:1,intentional_walks:0
pos:1B,name:Greg Colbrunn,age:27,games:28,plate_appearances:58,at_bats:54,runs:3,hits:15,doubles:3,triples:0,home_runs:2,runs_batted_in:9,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:11,batting_avg:.278,onbase:.316,slugging:.444,ops:erc">.444,ops+:lugging">.760,bases:24,double_plays:1,hit_by_pitch:1,sac_hits:1,sac_flies:0,intentional_walks:0
pos:UT,name:Tommy Gregg,age:33,games:13,plate_appearances:20,at_bats:19,runs:1,hits:5,doubles:2,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:1,caught_stealing:1,walks:1,strikeouts:2,batting_avg:.263,onbase:.300,slugging:.368,ops:erc">.368,ops+:lugging">.668,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:1B,name:Randall Simon,age:22,games:13,plate_appearances:15,at_bats:14,runs:2,hits:6,doubles:1,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.429,onbase:.467,slugging:.500,ops:erc">.500,ops+:lugging">.967,bases:7,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Tim Spehr,age:30,games:8,plate_appearances:14,at_bats:14,runs:2,hits:3,doubles:1,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:1,caught_stealing:0,walks:0,strikeouts:4,batting_avg:.214,onbase:.214,slugging:.500,ops:erc">.500,ops+:lugging">.714,bases:7,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:IF,name:Ed Giovanola,age:28,games:14,plate_appearances:10,at_bats:8,runs:0,hits:2,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:1,batting_avg:.250,onbase:.400,slugging:.250,ops:erc">.250,ops+:lugging">.650,bases:2,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:1
pos:C,name:Greg Myers,age:31,games:9,plate_appearances:10,at_bats:9,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:3,batting_avg:.111,onbase:.200,slugging:.111,ops:erc">.111,ops+:lugging">.311,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Smoltz,age:30,games:35,plate_appearances:94,at_bats:79,runs:10,hits:18,doubles:3,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:1,caught_stealing:1,walks:9,strikeouts:22,batting_avg:.228,onbase:.307,slugging:.266,ops:erc">.266,ops+:lugging">.573,bases:21,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Tom Glavine,age:31,games:31,plate_appearances:88,at_bats:63,runs:6,hits:14,doubles:0,triples:0,home_runs:0,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:7,strikeouts:13,batting_avg:.222,onbase:.310,slugging:.222,ops:erc">.222,ops+:lugging">.532,bases:14,double_plays:1,hit_by_pitch:1,sac_hits:17,sac_flies:0,intentional_walks:0
pos:P,name:Denny Neagle,age:28,games:32,plate_appearances:85,at_bats:72,runs:6,hits:11,doubles:1,triples:0,home_runs:1,runs_batted_in:7,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:35,batting_avg:.153,onbase:.197,slugging:.208,ops:erc">.208,ops+:lugging">.406,bases:15,double_plays:1,hit_by_pitch:0,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Greg Maddux,age:31,games:31,plate_appearances:78,at_bats:67,runs:3,hits:7,doubles:2,triples:0,home_runs:0,runs_batted_in:4,stolen_bases:1,caught_stealing:0,walks:5,strikeouts:21,batting_avg:.104,onbase:.167,slugging:.134,ops:erc">.134,ops+:lugging">.301,bases:9,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Terrell Wade,age:24,games:12,plate_appearances:15,at_bats:12,runs:0,hits:3,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:5,batting_avg:.250,onbase:.357,slugging:.250,ops:erc">.250,ops+:lugging">.607,bases:3,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Kevin Millwood,age:22,games:11,plate_appearances:14,at_bats:12,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:8,batting_avg:.000,onbase:.077,slugging:.000,ops:erc">.000,ops+:lugging">.077,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Chris Brock,age:27,games:7,plate_appearances:10,at_bats:10,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.100,onbase:.100,slugging:.100,ops:erc">.100,ops+:lugging">.200,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Paul Byrd,age:26,games:31,plate_appearances:9,at_bats:7,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.143,onbase:.143,slugging:.143,ops:erc">.143,ops+:lugging">.286,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:0,intentional_walks:0
pos:P,name:Mike Bielecki,age:37,games:48,plate_appearances:3,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:1,batting_avg:.000,onbase:.333,slugging:.000,ops:erc">.000,ops+:lugging">.333,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mark Wohlers,age:27,games:68,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike Cather,age:26,games:34,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Clontz,age:26,games:50,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Joe Borowski,age:26,games:20,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Alan Embree,age:27,games:66,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kerry Ligtenberg,age:26,games:14,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John LeRoy,age:22,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Chad Fox,age:26,games:29,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
