pos:C,name:Javy Lopez,age:24,games:100,plate_appearances:352,at_bats:333,runs:37,hits:105,doubles:11,triples:4,home_runs:14,runs_batted_in:51,stolen_bases:0,caught_stealing:1,walks:14,strikeouts:57,batting_avg:.315,onbase:.344,slugging:.498,ops:erc">.498,ops+:lugging">.842,bases:166,double_plays:13,hit_by_pitch:2,sac_hits:0,sac_flies:3,intentional_walks:0
pos:OF,name:Dwight Smith,age:31,games:103,plate_appearances:147,at_bats:131,runs:16,hits:33,doubles:8,triples:2,home_runs:3,runs_batted_in:21,stolen_bases:0,caught_stealing:3,walks:13,strikeouts:35,batting_avg:.252,onbase:.327,slugging:.412,ops:erc">.412,ops+:lugging">.739,bases:54,double_plays:2,hit_by_pitch:2,sac_hits:0,sac_flies:1,intentional_walks:1
pos:3B,name:Jose Oliva,age:24,games:48,plate_appearances:116,at_bats:109,runs:7,hits:17,doubles:4,triples:0,home_runs:5,runs_batted_in:12,stolen_bases:0,caught_stealing:0,walks:7,strikeouts:22,batting_avg:.156,onbase:.207,slugging:.330,ops:erc">.330,ops+:lugging">.537,bases:36,double_plays:2,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:IF,name:Mike Mordecai,age:27,games:69,plate_appearances:87,at_bats:75,runs:10,hits:21,doubles:6,triples:0,home_runs:3,runs_batted_in:11,stolen_bases:0,caught_stealing:0,walks:9,strikeouts:16,batting_avg:.280,onbase:.353,slugging:.480,ops:erc">.480,ops+:lugging">.833,bases:36,double_plays:0,hit_by_pitch:0,sac_hits:2,sac_flies:1,intentional_walks:0
pos:OF,name:Mike Devereaux,age:32,games:29,plate_appearances:57,at_bats:55,runs:7,hits:14,doubles:3,triples:0,home_runs:1,runs_batted_in:8,stolen_bases:2,caught_stealing:0,walks:2,strikeouts:11,batting_avg:.255,onbase:.281,slugging:.364,ops:erc">.364,ops+:lugging">.644,bases:20,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:OF,name:Luis Polonia,age:31,games:28,plate_appearances:57,at_bats:53,runs:6,hits:14,doubles:7,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:3,caught_stealing:0,walks:3,strikeouts:9,batting_avg:.264,onbase:.304,slugging:.396,ops:erc">.396,ops+:lugging">.700,bases:21,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:OF,name:Brian Kowitz,age:25,games:10,plate_appearances:28,at_bats:24,runs:3,hits:4,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:1,walks:2,strikeouts:5,batting_avg:.167,onbase:.259,slugging:.208,ops:erc">.208,ops+:lugging">.468,bases:5,double_plays:0,hit_by_pitch:1,sac_hits:1,sac_flies:0,intentional_walks:0
pos:IF,name:Ed Giovanola,age:26,games:13,plate_appearances:17,at_bats:14,runs:2,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:5,batting_avg:.071,onbase:.235,slugging:.071,ops:erc">.071,ops+:lugging">.307,bases:1,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:UT,name:Eddie Perez,age:27,games:7,plate_appearances:13,at_bats:13,runs:1,hits:4,doubles:1,triples:0,home_runs:1,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.308,onbase:.308,slugging:.615,ops:erc">.615,ops+:lugging">.923,bases:8,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:3B,name:Mike Sharperson,age:33,games:7,plate_appearances:7,at_bats:7,runs:1,hits:1,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.143,onbase:.143,slugging:.286,ops:erc">.286,ops+:lugging">.429,bases:2,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Greg Maddux,age:29,games:28,plate_appearances:81,at_bats:72,runs:8,hits:11,doubles:2,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:22,batting_avg:.153,onbase:.187,slugging:.181,ops:erc">.181,ops+:lugging">.367,bases:13,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Tom Glavine,age:29,games:29,plate_appearances:74,at_bats:63,runs:6,hits:14,doubles:1,triples:0,home_runs:1,runs_batted_in:8,stolen_bases:0,caught_stealing:0,walks:2,strikeouts:15,batting_avg:.222,onbase:.258,slugging:.286,ops:erc">.286,ops+:lugging">.543,bases:18,double_plays:0,hit_by_pitch:1,sac_hits:8,sac_flies:0,intentional_walks:0
pos:P,name:John Smoltz,age:28,games:29,plate_appearances:69,at_bats:56,runs:5,hits:6,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:7,strikeouts:25,batting_avg:.107,onbase:.206,slugging:.107,ops:erc">.107,ops+:lugging">.313,bases:6,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Steve Avery,age:25,games:29,plate_appearances:63,at_bats:53,runs:4,hits:11,doubles:1,triples:1,home_runs:2,runs_batted_in:4,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:17,batting_avg:.208,onbase:.218,slugging:.377,ops:erc">.377,ops+:lugging">.596,bases:20,double_plays:0,hit_by_pitch:0,sac_hits:8,sac_flies:1,intentional_walks:0
pos:P,name:Kent Mercker,age:27,games:29,plate_appearances:54,at_bats:48,runs:1,hits:5,doubles:3,triples:0,home_runs:0,runs_batted_in:5,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:17,batting_avg:.104,onbase:.104,slugging:.167,ops:erc">.167,ops+:lugging">.271,bases:8,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Greg McMichael,age:28,games:67,plate_appearances:7,at_bats:6,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:4,batting_avg:.000,onbase:.143,slugging:.000,ops:erc">.000,ops+:lugging">.143,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jason Schmidt,age:22,games:9,plate_appearances:7,at_bats:5,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:2,batting_avg:.200,onbase:.333,slugging:.200,ops:erc">.200,ops+:lugging">.533,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:P,name:Mark Wohlers,age:25,games:65,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:3,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Clontz,age:24,games:59,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Matt Murray,age:24,games:4,plate_appearances:2,at_bats:2,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.500,onbase:.500,slugging:.500,ops:erc">.500,ops+:lugging">1.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Pedro Borbon,age:27,games:41,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Brad Woodall,age:26,games:9,plate_appearances:1,at_bats:1,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:1.000,onbase:1.000,slugging:1.000,ops:erc">1.000,ops+:lugging">2.000,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Steve Bedrosian,age:37,games:29,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tom Thobe,age:25,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Terrell Wade,age:22,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike Stanton,age:28,games:26,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Rod Nichols,age:30,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Terry Clark,age:34,games:3,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Alejandro Pena,age:36,games:14,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Darrell May,age:23,games:2,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
