pos:C,name:Javy Lopez,age:31,games:109,plate_appearances:385,at_bats:347,runs:31,hits:81,doubles:15,triples:0,home_runs:11,runs_batted_in:52,stolen_bases:0,caught_stealing:1,walks:26,strikeouts:63,batting_avg:.233,onbase:.299,slugging:.372,ops:erc">.372,ops+:lugging">.670,bases:129,double_plays:15,hit_by_pitch:8,sac_hits:0,sac_flies:4,intentional_walks:8
pos:1B,name:Matt Franco,age:32,games:81,plate_appearances:233,at_bats:205,runs:25,hits:65,doubles:15,triples:4,home_runs:6,runs_batted_in:30,stolen_bases:1,caught_stealing:0,walks:27,strikeouts:31,batting_avg:.317,onbase:.395,slugging:.517,ops:erc">.517,ops+:lugging">.912,bases:106,double_plays:5,hit_by_pitch:0,sac_hits:0,sac_flies:1,intentional_walks:2
pos:MI,name:Mark DeRosa,age:27,games:72,plate_appearances:232,at_bats:212,runs:24,hits:63,doubles:9,triples:2,home_runs:5,runs_batted_in:23,stolen_bases:2,caught_stealing:3,walks:12,strikeouts:24,batting_avg:.297,onbase:.339,slugging:.429,ops:erc">.429,ops+:lugging">.768,bases:91,double_plays:5,hit_by_pitch:3,sac_hits:2,sac_flies:3,intentional_walks:3
pos:CI,name:Wes Helms,age:26,games:85,plate_appearances:231,at_bats:210,runs:20,hits:51,doubles:16,triples:0,home_runs:6,runs_batted_in:22,stolen_bases:1,caught_stealing:1,walks:11,strikeouts:57,batting_avg:.243,onbase:.283,slugging:.405,ops:erc">.405,ops+:lugging">.687,bases:85,double_plays:5,hit_by_pitch:3,sac_hits:1,sac_flies:6,intentional_walks:2
pos:UT,name:B.J. Surhoff,age:37,games:25,plate_appearances:85,at_bats:75,runs:5,hits:22,doubles:5,triples:0,home_runs:0,runs_batted_in:9,stolen_bases:1,caught_stealing:3,walks:9,strikeouts:5,batting_avg:.293,onbase:.369,slugging:.360,ops:erc">.360,ops+:lugging">.729,bases:27,double_plays:1,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:2B,name:Jesse Garcia,age:28,games:39,plate_appearances:61,at_bats:61,runs:6,hits:12,doubles:1,triples:0,home_runs:0,runs_batted_in:5,stolen_bases:0,caught_stealing:1,walks:0,strikeouts:14,batting_avg:.197,onbase:.197,slugging:.213,ops:erc">.213,ops+:lugging">.410,bases:13,double_plays:1,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:C,name:Steve Torrealba,age:24,games:13,plate_appearances:21,at_bats:17,runs:1,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:4,batting_avg:.059,onbase:.200,slugging:.059,ops:erc">.059,ops+:lugging">.259,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:1,sac_flies:0,intentional_walks:0
pos:LF,name:Ryan Langerhans,age:22,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tom Glavine,age:36,games:36,plate_appearances:84,at_bats:68,runs:0,hits:7,doubles:1,triples:0,home_runs:0,runs_batted_in:3,stolen_bases:0,caught_stealing:0,walks:3,strikeouts:13,batting_avg:.103,onbase:.141,slugging:.118,ops:erc">.118,ops+:lugging">.258,bases:8,double_plays:5,hit_by_pitch:0,sac_hits:13,sac_flies:0,intentional_walks:0
pos:P,name:Kevin Millwood,age:27,games:34,plate_appearances:82,at_bats:70,runs:5,hits:14,doubles:5,triples:0,home_runs:1,runs_batted_in:11,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:27,batting_avg:.200,onbase:.200,slugging:.314,ops:erc">.314,ops+:lugging">.514,bases:22,double_plays:0,hit_by_pitch:0,sac_hits:11,sac_flies:0,intentional_walks:0
pos:P,name:Greg Maddux,age:36,games:33,plate_appearances:68,at_bats:59,runs:6,hits:11,doubles:3,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:1,caught_stealing:0,walks:0,strikeouts:8,batting_avg:.186,onbase:.186,slugging:.237,ops:erc">.237,ops+:lugging">.424,bases:14,double_plays:0,hit_by_pitch:0,sac_hits:9,sac_flies:0,intentional_walks:0
pos:P,name:Damian Moss,age:25,games:31,plate_appearances:60,at_bats:50,runs:2,hits:5,doubles:1,triples:0,home_runs:0,runs_batted_in:2,stolen_bases:0,caught_stealing:0,walks:4,strikeouts:24,batting_avg:.100,onbase:.167,slugging:.120,ops:erc">.120,ops+:lugging">.287,bases:6,double_plays:0,hit_by_pitch:0,sac_hits:6,sac_flies:0,intentional_walks:0
pos:P,name:Jason Marquis,age:23,games:28,plate_appearances:41,at_bats:38,runs:6,hits:5,doubles:0,triples:0,home_runs:1,runs_batted_in:1,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:16,batting_avg:.132,onbase:.132,slugging:.211,ops:erc">.211,ops+:lugging">.342,bases:8,double_plays:1,hit_by_pitch:0,sac_hits:3,sac_flies:0,intentional_walks:0
pos:P,name:Albie Lopez,age:30,games:28,plate_appearances:9,at_bats:9,runs:0,hits:1,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:6,batting_avg:.111,onbase:.111,slugging:.111,ops:erc">.111,ops+:lugging">.222,bases:1,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Trey Hodges,age:24,games:4,plate_appearances:3,at_bats:3,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:2,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Jung Bong,age:21,games:2,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Chris Hammond,age:36,games:59,plate_appearances:2,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:1,strikeouts:1,batting_avg:.000,onbase:.500,slugging:.000,ops:erc">.000,ops+:lugging">.500,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Darren Holmes,age:36,games:51,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Mike Remlinger,age:36,games:68,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Smoltz,age:35,games:72,plate_appearances:2,at_bats:2,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Ennis,age:22,games:1,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Tim Spooneybarger,age:22,games:50,plate_appearances:1,at_bats:1,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:1,batting_avg:.000,onbase:.000,slugging:.000,ops:erc">.000,ops+:lugging">.000,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kevin Gryboski,age:28,games:53,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:John Foster,age:24,games:5,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Andy Pratt,age:22,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Kerry Ligtenberg,age:31,games:50,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Joey Dawley,age:30,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
pos:P,name:Aaron Small,age:30,games:1,plate_appearances:0,at_bats:0,runs:0,hits:0,doubles:0,triples:0,home_runs:0,runs_batted_in:0,stolen_bases:0,caught_stealing:0,walks:0,strikeouts:0,batting_avg:,onbase:,slugging:,ops:erc">,ops+:lugging">,bases:0,double_plays:0,hit_by_pitch:0,sac_hits:0,sac_flies:0,intentional_walks:0
